code,label,slug,restaurant_name,objectID,0
CAT_P03,Special occasion,premium,Teresita by Giardino di Mari,71356,
CAT_P03,Special occasion,premium,Il Portolano,71355,
CAT_P04,Spare no expense,luxury,Reale,71354,
CAT_P04,Spare no expense,luxury,L'Imbuto,71353,
CAT_P02,A moderate spend,mid-range,Su Gologone,71352,
CAT_P02,A moderate spend,mid-range,Adele Restaurant,71351,
CAT_P03,Special occasion,premium,D'Amore,71350,
CAT_P03,Special occasion,premium,Dolia Gaeta,71349,
CAT_P02,A moderate spend,mid-range,Orto,71348,
CAT_P02,A moderate spend,mid-range,Il Melograno,71347,
CAT_P03,Special occasion,premium,Café Cracco,71346,
CAT_P03,Special occasion,premium,1908,71345,
CAT_P02,A moderate spend,mid-range,Il Frantoio,71344,
CAT_P03,Special occasion,premium,Finger's Porto Cervo,71343,
CAT_P02,A moderate spend,mid-range,Oishi Teramo,71342,
CAT_P02,A moderate spend,mid-range,Luciano Cucina Italiana,71341,
CAT_P03,Special occasion,premium,Casa Perrotta Restaurant,71340,
CAT_P02,A moderate spend,mid-range,Antica Osteria,71339,
CAT_P02,A moderate spend,mid-range,Il Cavallo Scosso,71338,
CAT_P02,A moderate spend,mid-range,Osteria Piazzetta Cattedrale,71337,
CAT_P02,A moderate spend,mid-range,Da Miro alla Lanterna,71336,
CAT_P03,Special occasion,premium,Capo Nord,71335,
CAT_P03,Special occasion,premium,President,71334,
CAT_P03,Special occasion,premium,La Locanda del Notaio,71333,
CAT_P02,A moderate spend,mid-range,Osteria Antica Mescita San Niccolò,71332,
CAT_P02,A moderate spend,mid-range,La Cucina de' Mibabbo,71331,
CAT_P02,A moderate spend,mid-range,Eggentaler,71330,
CAT_P02,A moderate spend,mid-range,Osteria Europa,71329,
CAT_P01,On a budget,affordable,Osteria Il Maialetto,71328,
CAT_P03,Special occasion,premium,Borgo Sant'Anna,71327,
CAT_P04,Spare no expense,luxury,Chat Qui Rit,71326,
CAT_P03,Special occasion,premium,Terrazza Bartolini,71325,
CAT_P01,On a budget,affordable,Nerina,71324,
CAT_P01,On a budget,affordable,La Notizia,71323,
CAT_P04,Spare no expense,luxury,Piccolo Lago,71322,
CAT_P03,Special occasion,premium,Sedicesimo Secolo,71321,
CAT_P03,Special occasion,premium,Posillipo,71320,
CAT_P04,Spare no expense,luxury,La Leggenda dei Frati,71319,
CAT_P03,Special occasion,premium,Zero Milano,71318,
CAT_P01,On a budget,affordable,La Palomba,71317,
CAT_P03,Special occasion,premium,Rovello 18,71316,
CAT_P03,Special occasion,premium,Ora d'Aria,71315,
CAT_P01,On a budget,affordable,Stella,71314,
CAT_P03,Special occasion,premium,Il Piastrino,71313,
CAT_P02,A moderate spend,mid-range,Kro,71312,
CAT_P04,Spare no expense,luxury,Enoteca Pinchiorri,71311,
CAT_P02,A moderate spend,mid-range,La Kuccagna,71310,
CAT_P03,Special occasion,premium,Massimo Camia,71309,
CAT_P03,Special occasion,premium,La Pineta,71308,
CAT_P03,Special occasion,premium,Aimo e Nadia BistRo,71307,
CAT_P04,Spare no expense,luxury,Belvedere,71306,
CAT_P02,A moderate spend,mid-range,I Sette Consoli,71305,
CAT_P02,A moderate spend,mid-range,Alla Laguna - Vedova Raddi,71304,
CAT_P02,A moderate spend,mid-range,Da Guido,71303,
CAT_P04,Spare no expense,luxury,Villa Crespi,71302,
CAT_P02,A moderate spend,mid-range,Taverna Rovita,71301,
CAT_P03,Special occasion,premium,Ba,71300,
CAT_P02,A moderate spend,mid-range,Bon Wei,71299,
CAT_P04,Spare no expense,luxury,Cracco,71298,
CAT_P02,A moderate spend,mid-range,La Stella,71297,
CAT_P02,A moderate spend,mid-range,Il Grembo,71296,
CAT_P04,Spare no expense,luxury,Esplanade,71295,
CAT_P02,A moderate spend,mid-range,De Gustibus,71294,
CAT_P02,A moderate spend,mid-range,La Taverna di Fra' Fiusch,71293,
CAT_P03,Special occasion,premium,MikEle,71292,
CAT_P02,A moderate spend,mid-range,Apollonia,71291,
CAT_P04,Spare no expense,luxury,Gourmetstube Einhorn,71290,
CAT_P04,Spare no expense,luxury,Anna Stuben,71289,
CAT_P04,Spare no expense,luxury,Iyo,71288,
CAT_P02,A moderate spend,mid-range,La Mugnaia,71287,
CAT_P03,Special occasion,premium,Incàlmo,71286,
CAT_P01,On a budget,affordable,Da Noemi,71285,
CAT_P02,A moderate spend,mid-range,Peperosa,71284,
CAT_P02,A moderate spend,mid-range,Boivin,71283,
CAT_P02,A moderate spend,mid-range,Toe Drûe,71282,
CAT_P02,A moderate spend,mid-range,La Pineta,71281,
CAT_P04,Spare no expense,luxury,Lorenzo,71280,
CAT_P02,A moderate spend,mid-range,La Ciambella,71279,
CAT_P03,Special occasion,premium,Trattoria Al Passo,71278,
CAT_P03,Special occasion,premium,Al Segnavento,71277,
CAT_P02,A moderate spend,mid-range,Osteria Boccolicchio,71276,
CAT_P02,A moderate spend,mid-range,Bentōteca,71275,
CAT_P03,Special occasion,premium,La Limonaia,71274,
CAT_P03,Special occasion,premium,Casa Sgarra,71273,
CAT_P02,A moderate spend,mid-range,Acquasanta,71272,
CAT_P02,A moderate spend,mid-range,Il Poggio,71271,
CAT_P02,A moderate spend,mid-range,MU Dimsum,71270,
CAT_P02,A moderate spend,mid-range,Cortile Pepe,71269,
CAT_P01,On a budget,affordable,Chalet Piereni,71268,
CAT_P04,Spare no expense,luxury,Osteria da Fiore,71267,
CAT_P02,A moderate spend,mid-range,Gratschwirt,71266,
CAT_P02,A moderate spend,mid-range,Josto,71265,
CAT_P03,Special occasion,premium,Quintessenza,71264,
CAT_P01,On a budget,affordable,Podere San Faustino,71263,
CAT_P03,Special occasion,premium,W Villadorata Country Restaurant,71262,
CAT_P02,A moderate spend,mid-range,Rio Bistrot,71261,
CAT_P01,On a budget,affordable,Trattoria Lanzagallo,71260,
CAT_P03,Special occasion,premium,Giardino - Da Felicin,71259,
CAT_P01,On a budget,affordable,Trita Pepe,71258,
CAT_P02,A moderate spend,mid-range,Antica Trattoria al Gallo 1909,71257,
CAT_P02,A moderate spend,mid-range,Ai Tre Garofani,71256,
CAT_P03,Special occasion,premium,Marina del Nettuno,71255,
CAT_P01,On a budget,affordable,Borgo Spoltino,71254,
CAT_P04,Spare no expense,luxury,Somu,71253,
CAT_P02,A moderate spend,mid-range,Bramea,71252,
CAT_P03,Special occasion,premium,Paca,71251,
CAT_P02,A moderate spend,mid-range,Connubio,71249,
CAT_P04,Spare no expense,luxury,Voce Aimo e Nadia,71248,
CAT_P02,A moderate spend,mid-range,Locanda Solagna,71247,
CAT_P02,A moderate spend,mid-range,Villa Pizzini,71246,
CAT_P03,Special occasion,premium,Meta Ristorante,71245,
CAT_P02,A moderate spend,mid-range,Il Marchese - Osteria Mercato Liquori,71244,
CAT_P03,Special occasion,premium,Hostaria da Franz,71243,
CAT_P01,On a budget,affordable,Nascostoposto,71242,
CAT_P04,Spare no expense,luxury,Casual,71241,
CAT_P01,On a budget,affordable,U' Vulesce,71240,
CAT_P02,A moderate spend,mid-range,Caffè Meletti,71239,
CAT_P01,On a budget,affordable,La Locanda Gesù Vecchio,71238,
CAT_P02,A moderate spend,mid-range,Flurin,71237,
CAT_P01,On a budget,affordable,Casa Gallo,71236,
CAT_P03,Special occasion,premium,Famiglia Rana,71235,
CAT_P04,Spare no expense,luxury,La Cru,71234,
CAT_P02,A moderate spend,mid-range,Vecchia Marina,71233,
CAT_P01,On a budget,affordable,All'Angelo,71232,
CAT_P02,A moderate spend,mid-range,La Locanda di Pietracupa,71231,
CAT_P03,Special occasion,premium,Casa Leali,71230,
CAT_P02,A moderate spend,mid-range,Stradora,71229,
CAT_P01,On a budget,affordable,Boccondivino,71228,
CAT_P02,A moderate spend,mid-range,Da Gigetto,71227,
CAT_P02,A moderate spend,mid-range,La Cantinella,71226,
CAT_P02,A moderate spend,mid-range,Antica Locanda di Sesto,71225,
CAT_P02,A moderate spend,mid-range,Rueda Gaucha,71224,
CAT_P02,A moderate spend,mid-range,Serendepico,71223,
CAT_P03,Special occasion,premium,Materia Prima,71222,
CAT_P01,On a budget,affordable,Enoteca San Nicola,71221,
CAT_P03,Special occasion,premium,La Tavola di Guido,71218,
CAT_P01,On a budget,affordable,Osteria Numero 2,71217,
CAT_P03,Special occasion,premium,Il Cascinalenuovo,71216,
CAT_P03,Special occasion,premium,Mogano,71215,
CAT_P02,A moderate spend,mid-range,El Primero,71214,
CAT_P03,Special occasion,premium,Capriccio,71213,
CAT_P02,A moderate spend,mid-range,Alex,71212,
CAT_P02,A moderate spend,mid-range,La Rosa dei Venti,71211,
CAT_P03,Special occasion,premium,Veritas,71210,
CAT_P03,Special occasion,premium,28 Posti,71209,
CAT_P04,Spare no expense,luxury,Dodici Fontane,71208,
CAT_P02,A moderate spend,mid-range,Trattoria della Posta,71207,
CAT_P02,A moderate spend,mid-range,Da Manuela,71206,
CAT_P02,A moderate spend,mid-range,Camana Veglia,71205,
CAT_P03,Special occasion,premium,Shalai,71204,
CAT_P03,Special occasion,premium,Mugolone,71203,
CAT_P02,A moderate spend,mid-range,Osteria la Fefa,71202,
CAT_P02,A moderate spend,mid-range,Cacciani,71201,
CAT_P02,A moderate spend,mid-range,Quel Fantastico Giovedì,71200,
CAT_P01,On a budget,affordable,Osteria dal Moro,71199,
CAT_P03,Special occasion,premium,L'Argine a Vencò,71198,
CAT_P02,A moderate spend,mid-range,Il Verso del Ghiottone,71197,
CAT_P03,Special occasion,premium,La Cucina di Donna Carmela,71196,
CAT_P04,Spare no expense,luxury,Cannavacciuolo Countryside,71195,
CAT_P04,Spare no expense,luxury,La Madia,71194,
CAT_P02,A moderate spend,mid-range,Piacentino,71193,
CAT_P02,A moderate spend,mid-range,Il Cavallino,71192,
CAT_P02,A moderate spend,mid-range,Coppola Rossa,71191,
CAT_P04,Spare no expense,luxury,Matteo Grandi,71190,
CAT_P04,Spare no expense,luxury,Lorelei,71189,
CAT_P03,Special occasion,premium,Acqua Pazza,71188,
CAT_P02,A moderate spend,mid-range,Bottega Lucia,71187,
CAT_P03,Special occasion,premium,Vitique,71186,
CAT_P03,Special occasion,premium,Taki Off,71185,
CAT_P02,A moderate spend,mid-range,Amocù,71184,
CAT_P02,A moderate spend,mid-range,Carignano Pop,71183,
CAT_P01,On a budget,affordable,La Vecchia Pergola,71182,
CAT_P02,A moderate spend,mid-range,Rosita,71181,
CAT_P04,Spare no expense,luxury,Wistèria,71180,
CAT_P04,Spare no expense,luxury,The Cook,71179,
CAT_P04,Spare no expense,luxury,Tilia,71178,
CAT_P02,A moderate spend,mid-range,L'Oasi,71177,
CAT_P04,Spare no expense,luxury,Winter Garden Florence,71176,
CAT_P04,Spare no expense,luxury,Vescovado,71175,
CAT_P02,A moderate spend,mid-range,La Ruota,71174,
CAT_P03,Special occasion,premium,Restaurant 700,71173,
CAT_P02,A moderate spend,mid-range,La Péniche,71172,
CAT_P03,Special occasion,premium,Contaminazioni Restaurant,71171,
CAT_P03,Special occasion,premium,Ca' del Profeta,71170,
CAT_P02,A moderate spend,mid-range,Il Tufo Allegro,71169,
CAT_P02,A moderate spend,mid-range,Remo Villa Cariolato,71168,
CAT_P03,Special occasion,premium,PS Ristorante,71167,
CAT_P02,A moderate spend,mid-range,Dalie e Fagioli,71166,
CAT_P02,A moderate spend,mid-range,Saur,71164,
CAT_P03,Special occasion,premium,Eragoffi,71163,
CAT_P02,A moderate spend,mid-range,AlpiNN,71162,
CAT_P04,Spare no expense,luxury,Senso Alfio Ghezzi Lake Garda,71161,
CAT_P03,Special occasion,premium,Sacha,71160,
CAT_P04,Spare no expense,luxury,Virtuoso Gourmet - Tenuta Le Tre Virtù,71159,
CAT_P04,Spare no expense,luxury,Le Petit Bellevue,71158,
CAT_P02,A moderate spend,mid-range,Antica Osteria Moirago,71157,
CAT_P03,Special occasion,premium,Antiche Carampane,71156,
CAT_P02,A moderate spend,mid-range,Paolino,71155,
CAT_P04,Spare no expense,luxury,Phi Restaurant - Giancarlo Morelli,71154,
CAT_P02,A moderate spend,mid-range,Locanda del Marinaio,71153,
CAT_P04,Spare no expense,luxury,Miramonti l'Altro,71152,
CAT_P01,On a budget,affordable,Dentella,71151,
CAT_P02,A moderate spend,mid-range,Il Doretto,71150,
CAT_P03,Special occasion,premium,Lino,71149,
CAT_P03,Special occasion,premium,Lupaia,71148,
CAT_P02,A moderate spend,mid-range,Zàghara Restaurant,71147,
CAT_P03,Special occasion,premium,Le Cementine,71146,
CAT_P04,Spare no expense,luxury,Casa Vicina,71145,
CAT_P04,Spare no expense,luxury,Ichikawa,71144,
CAT_P02,A moderate spend,mid-range,Le Macine,71143,
CAT_P02,A moderate spend,mid-range,Antica Osteria il Ronchettino,71142,
CAT_P01,On a budget,affordable,Hub,71141,
CAT_P02,A moderate spend,mid-range,Trattoria Margherita,71140,
CAT_P04,Spare no expense,luxury,Arnolfo,71139,
CAT_P02,A moderate spend,mid-range,Osteria Ardenga,71138,
CAT_P04,Spare no expense,luxury,Zanze XVI,71137,
CAT_P04,Spare no expense,luxury,Piano 35,71136,
CAT_P03,Special occasion,premium,Radici,71135,
CAT_P03,Special occasion,premium,Fè Ristorante,71134,
CAT_P02,A moderate spend,mid-range,Osteria de l'Umbreleèr,71133,
CAT_P03,Special occasion,premium,Damini Macelleria & Affini,71132,
CAT_P04,Spare no expense,luxury,All'Enoteca,71131,
CAT_P03,Special occasion,premium,Feel Como,71130,
CAT_P03,Special occasion,premium,Roof Garden,71129,
CAT_P02,A moderate spend,mid-range,Doc,71128,
CAT_P01,On a budget,affordable,Antica Osteria da Penacio,71127,
CAT_P01,On a budget,affordable,Osteria dell'Oca Bianca,71126,
CAT_P02,A moderate spend,mid-range,Il Pavone,71125,
CAT_P01,On a budget,affordable,Accademia Ristorante,71124,
CAT_P02,A moderate spend,mid-range,Stube Ladina,71123,
CAT_P02,A moderate spend,mid-range,Gainn,71122,
CAT_P03,Special occasion,premium,Osteria Acquarol,71121,
CAT_P03,Special occasion,premium,Gennaro Amitrano,71120,
CAT_P02,A moderate spend,mid-range,Osteria del Tasso,71119,
CAT_P03,Special occasion,premium,Il Tiglio,71118,
CAT_P02,A moderate spend,mid-range,Lou Ressignon,71117,
CAT_P02,A moderate spend,mid-range,Locanda Perbellini al Mare,71116,
CAT_P02,A moderate spend,mid-range,MARdiVINO,71115,
CAT_P01,On a budget,affordable,La Locanda del Falco,71114,
CAT_P03,Special occasion,premium,Milano,71113,
CAT_P02,A moderate spend,mid-range,Il Labirinto,71112,
CAT_P02,A moderate spend,mid-range,Trattoria Porteri,71111,
CAT_P02,A moderate spend,mid-range,Da Fausto,71110,
CAT_P02,A moderate spend,mid-range,Trippini,71109,
CAT_P01,On a budget,affordable,Borgo Poscolle,71108,
CAT_P03,Special occasion,premium,La Palta,71107,
CAT_P01,On a budget,affordable,Osteria San Giulio,71106,
CAT_P03,Special occasion,premium,Già Sotto l'Arco,71105,
CAT_P03,Special occasion,premium,Antica Trattoria di Sacerno,71104,
CAT_P02,A moderate spend,mid-range,Badessa,71103,
CAT_P02,A moderate spend,mid-range,Saffron,71102,
CAT_P01,On a budget,affordable,Castagneto,71101,
CAT_P01,On a budget,affordable,Al Caminetto,71100,
CAT_P03,Special occasion,premium,La Fermata,71099,
CAT_P04,Spare no expense,luxury,El Molin,71098,
CAT_P04,Spare no expense,luxury,I Tigli in Theoria,71097,
CAT_P03,Special occasion,premium,L'Antica,71096,
CAT_P01,On a budget,affordable,Zi Filomena,71095,
CAT_P02,A moderate spend,mid-range,Daniela,71094,
CAT_P03,Special occasion,premium,Il Cantuccio,71093,
CAT_P02,A moderate spend,mid-range,La Galleria di Sopra,71092,
CAT_P02,A moderate spend,mid-range,L'Osteria del Castellazzo,71091,
CAT_P03,Special occasion,premium,Gardenia,71090,
CAT_P04,Spare no expense,luxury,I Salotti,71089,
CAT_P01,On a budget,affordable,Al Borgo,71088,
CAT_P03,Special occasion,premium,Coria,71087,
CAT_P03,Special occasion,premium,La Conchiglia,71086,
CAT_P02,A moderate spend,mid-range,L'Argaj,71085,
CAT_P02,A moderate spend,mid-range,La Terra di Nello,71084,
CAT_P01,On a budget,affordable,Gassenwirt,71083,
CAT_P02,A moderate spend,mid-range,Osteria dei Leoni,71082,
CAT_P04,Spare no expense,luxury,La Trattoria Enrico Bartolini,71081,
CAT_P02,A moderate spend,mid-range,Kürbishof,71080,
CAT_P02,A moderate spend,mid-range,All'Osteria Bottega,71079,
CAT_P03,Special occasion,premium,Clandestino Susci Bar,71078,
CAT_P02,A moderate spend,mid-range,Scaccomatto,71077,
CAT_P02,A moderate spend,mid-range,Il Portico,71076,
CAT_P01,On a budget,affordable,La Gioconda,71075,
CAT_P04,Spare no expense,luxury,Dal Corsaro,71074,
CAT_P03,Special occasion,premium,La Casa degli Spiriti,71073,
CAT_P04,Spare no expense,luxury,La Veranda,71072,
CAT_P02,A moderate spend,mid-range,Tavernetta al Castello,71071,
CAT_P02,A moderate spend,mid-range,Blend 4,71070,
CAT_P03,Special occasion,premium,Wood,71069,
CAT_P02,A moderate spend,mid-range,Sunset Bistrot,71068,
CAT_P02,A moderate spend,mid-range,Enoclub,71067,
CAT_P04,Spare no expense,luxury,Nove,71066,
CAT_P01,On a budget,affordable,Osteria Bartolini,71065,
CAT_P02,A moderate spend,mid-range,Il Gabbiano 1983,71064,
CAT_P03,Special occasion,premium,Oste Scuro - Finsterwirt,71063,
CAT_P02,A moderate spend,mid-range,Lanzani Bottega & Bistrot,71062,
CAT_P02,A moderate spend,mid-range,Trattoria del Glicine,71061,
CAT_P04,Spare no expense,luxury,Andrea Monesi - Locanda di Orta,71060,
CAT_P03,Special occasion,premium,Villa Giulia,71059,
CAT_P02,A moderate spend,mid-range,Trattoria del Bivio,71058,
CAT_P03,Special occasion,premium,Colline Ciociare,71057,
CAT_P03,Special occasion,premium,LoRo,71056,
CAT_P02,A moderate spend,mid-range,Cipasso Bistrot,71055,
CAT_P02,A moderate spend,mid-range,Cascina Lautier,71054,
CAT_P02,A moderate spend,mid-range,Il Giardino delle Esperidi,71053,
CAT_P02,A moderate spend,mid-range,Osteria le Logge,71052,
CAT_P04,Spare no expense,luxury,Sapio,71051,
CAT_P02,A moderate spend,mid-range,Walter Redaelli,71050,
CAT_P04,Spare no expense,luxury,Aqua Crua,71049,
CAT_P02,A moderate spend,mid-range,Antinè,71048,
CAT_P02,A moderate spend,mid-range,Sarti del Gusto,71047,
CAT_P04,Spare no expense,luxury,Casa Vissani,71046,
CAT_P02,A moderate spend,mid-range,Ristorante del Lago,71045,
CAT_P02,A moderate spend,mid-range,Villa Baroni,71044,
CAT_P02,A moderate spend,mid-range,Kanton Restaurant,71043,
CAT_P01,On a budget,affordable,Il Moro,71042,
CAT_P02,A moderate spend,mid-range,Sot'Ajarchi,71041,
CAT_P01,On a budget,affordable,Osteria Bartolini,71040,
CAT_P03,Special occasion,premium,Marina Grande,71039,
CAT_P02,A moderate spend,mid-range,Osteria del Teatro,71038,
CAT_P02,A moderate spend,mid-range,Ventuno.1,71037,
CAT_P02,A moderate spend,mid-range,Locanda del Molino,71036,
CAT_P03,Special occasion,premium,Maré,71035,
CAT_P03,Special occasion,premium,Trattoria al Cacciatore - La Subida,71034,
CAT_P02,A moderate spend,mid-range,Taverna del Castello,71033,
CAT_P04,Spare no expense,luxury,D'O,71032,
CAT_P02,A moderate spend,mid-range,La Torre,71031,
CAT_P02,A moderate spend,mid-range,Osteria Ophis,71030,
CAT_P03,Special occasion,premium,RistoFante,71029,
CAT_P02,A moderate spend,mid-range,Anticofurlo,71028,
CAT_P01,On a budget,affordable,Il Carpaccio,71027,
CAT_P01,On a budget,affordable,Da Peppe,71026,
CAT_P03,Special occasion,premium,Casin del Gamba,71024,
CAT_P02,A moderate spend,mid-range,Molteni,71023,
CAT_P03,Special occasion,premium,Vecio Macello,71022,
CAT_P03,Special occasion,premium,Fradis Minoris,71021,
CAT_P04,Spare no expense,luxury,L'Olivo,71020,
CAT_P02,A moderate spend,mid-range,Loewengrube,71019,
CAT_P02,A moderate spend,mid-range,Gimmy's,71018,
CAT_P03,Special occasion,premium,La Veranda del Color,71017,
CAT_P02,A moderate spend,mid-range,San Martino 26,71016,
CAT_P01,On a budget,affordable,La Stella Marina di Montecristo,71015,
CAT_P02,A moderate spend,mid-range,Il Focarile,71014,
CAT_P02,A moderate spend,mid-range,Il Caminetto,71013,
CAT_P02,A moderate spend,mid-range,Osteria Taviani,71012,
CAT_P03,Special occasion,premium,La Locanda del Cardinale,71011,
CAT_P02,A moderate spend,mid-range,La Porta Restaurant,71010,
CAT_P02,A moderate spend,mid-range,Pescarino-Sapori di Terra e di Mare,71009,
CAT_P03,Special occasion,premium,La Terrazza,71008,
CAT_P04,Spare no expense,luxury,La Peca,71007,
CAT_P01,On a budget,affordable,Perbacco - Vini e Cucina,71006,
CAT_P04,Spare no expense,luxury,Dal Pescatore,71005,
CAT_P02,A moderate spend,mid-range,Al Becco della Civetta,71004,
CAT_P04,Spare no expense,luxury,SanBrite,71003,
CAT_P01,On a budget,affordable,Da Cecco,71002,
CAT_P03,Special occasion,premium,Pescheria,71001,
CAT_P02,A moderate spend,mid-range,Chalet Gerard,71000,
CAT_P04,Spare no expense,luxury,Orto by Jorg Giubbani,70999,
CAT_P02,A moderate spend,mid-range,Osmosi,70998,
CAT_P02,A moderate spend,mid-range,Marzapane,70997,
CAT_P04,Spare no expense,luxury,Café Quinson,70996,
CAT_P03,Special occasion,premium,San Martino,70995,
CAT_P04,Spare no expense,luxury,Acquolina,70994,
CAT_P02,A moderate spend,mid-range,Soul Kitchen,70993,
CAT_P04,Spare no expense,luxury,Il Falconiere,70992,
CAT_P01,On a budget,affordable,Ca' d'Frara,70991,
CAT_P04,Spare no expense,luxury,Pietramare Natural Food,70990,
