,image_id,expensiveness_category
52818,2043137,mid-range
52819,2638409,mid-range
52820,4996480,mid-range
52822,4996477,mid-range
52824,4996512,mid-range
52826,4996501,mid-range
52828,4996521,mid-range
52830,4996474,mid-range
52832,1162187,mid-range
52834,4996524,mid-range
52836,4602113,luxury
52837,4602131,luxury
52838,4602147,luxury
52839,4602117,luxury
52840,4678165,luxury
52841,4678207,luxury
52842,4678190,luxury
52843,4678184,luxury
52844,4678162,luxury
52845,4678246,luxury
52846,1162315,affordable
52848,1324102,affordable
52850,1230135,affordable
52852,1381198,affordable
52854,1356496,affordable
52856,2286121,luxury
52857,2110959,luxury
52858,1947645,luxury
52859,2298636,luxury
52860,2121937,luxury
52861,2158806,luxury
52862,2159937,luxury
52863,1159931,mid-range
52864,1159999,mid-range
52865,1159996,mid-range
52866,1159932,mid-range
52867,1049232,premium
52868,1049300,premium
52869,1049306,premium
52870,1049301,premium
52871,1049299,premium
52872,1049297,premium
52873,1049304,premium
52874,1049303,premium
52875,1049305,premium
52876,1336542,premium
52877,4899894,mid-range
52878,4899977,mid-range
52879,4899897,mid-range
52880,4899963,mid-range
52881,4899927,mid-range
52882,4573730,premium
52883,4573759,premium
52884,4573790,premium
52885,4573835,premium
52886,4573735,premium
52887,4573823,premium
52888,4573741,premium
52889,4573775,premium
52890,4573725,premium
52891,4573783,premium
52892,4573843,premium
52893,4573796,premium
52894,4573819,premium
52895,4573751,premium
52896,4573811,premium
52897,1010140,mid-range
52898,1010202,mid-range
52899,1047925,mid-range
52900,1010204,mid-range
52901,1010201,mid-range
52902,1010207,mid-range
52903,1047922,mid-range
52904,1047924,mid-range
52905,5122062,premium
52906,5122038,premium
52907,5122067,premium
52908,5122023,premium
52909,5122026,premium
52910,5122097,premium
52911,5122030,premium
52912,5122084,premium
52913,4464213,mid-range
52915,4464177,mid-range
52917,4464231,mid-range
52919,4464181,mid-range
52921,4464198,mid-range
52923,4464162,mid-range
52925,4534726,mid-range
52926,4534730,mid-range
52927,4534749,mid-range
52928,4534821,mid-range
52929,4534754,mid-range
52930,4534798,mid-range
52931,4534805,mid-range
52932,4534782,mid-range
52933,4534761,mid-range
52934,4534777,mid-range
52935,4787607,affordable
52936,4787614,affordable
52937,4787608,affordable
52938,4787615,affordable
52939,4787613,affordable
52940,4787609,affordable
52941,1000492,premium
52942,1000490,premium
52943,1000634,premium
52944,1000635,premium
52945,1282800,mid-range
52946,1241499,mid-range
52947,1374799,mid-range
52948,1827434,mid-range
52949,1418077,mid-range
52950,1401991,luxury
52951,4576643,luxury
52952,1402082,luxury
52953,1211250,luxury
52954,1389209,luxury
52955,1384124,luxury
52956,4884944,mid-range
52958,1826697,mid-range
52960,4884925,mid-range
52962,4609727,mid-range
52964,4609673,mid-range
52966,4884708,mid-range
52968,1277052,mid-range
52970,1400520,mid-range
52972,1047633,premium
52973,1018179,premium
52974,1369013,premium
52975,4967881,premium
52976,4967904,premium
52977,1018187,premium
52978,4967887,premium
52979,4967919,premium
52980,1047635,premium
52981,4967869,premium
52982,4968112,premium
52983,1204094,mid-range
52984,1202919,mid-range
52985,1204445,mid-range
52986,1367097,mid-range
52987,1158955,mid-range
52988,1328354,mid-range
52989,1250124,mid-range
52990,1394472,mid-range
52991,1158954,mid-range
52992,1827555,mid-range
52993,1273191,mid-range
52994,1203339,mid-range
52995,1376948,mid-range
52996,1311842,mid-range
52997,1346370,mid-range
52998,1244117,mid-range
52999,1400716,mid-range
53000,1334531,mid-range
53001,1209446,mid-range
53002,1004354,premium
53003,1004356,premium
53004,1004418,premium
53005,1004495,premium
53006,1004494,premium
53007,1004417,premium
53008,1004492,premium
53009,1004493,premium
53010,1004419,premium
53011,1004497,premium
53012,1004488,premium
53013,1021186,luxury
53014,1021187,luxury
53015,4751584,luxury
53016,4751591,luxury
53017,4751610,luxury
53018,1359612,premium
53020,1379749,premium
53022,1400528,premium
53024,1350458,premium
53026,1378951,premium
53028,1895161,mid-range
53029,1895057,mid-range
53030,1895056,mid-range
53031,1895054,mid-range
53032,4583271,mid-range
53033,4583301,mid-range
53034,4583292,mid-range
53035,4583333,mid-range
53036,4583356,mid-range
53037,4583266,mid-range
53038,4583328,mid-range
53039,4583276,mid-range
53040,1411810,mid-range
53041,4780861,premium
53043,4688490,premium
53045,2021360,premium
53047,4688503,premium
53049,4780789,premium
53051,4780838,premium
53053,2021289,premium
53055,2021363,premium
53057,2139748,premium
53059,2021422,premium
53061,2100839,premium
53063,2686460,premium
53065,2121587,premium
53067,4688530,premium
53069,4780777,premium
53071,4780781,premium
53073,4780796,premium
53075,4780851,premium
53077,4780831,premium
53079,1276085,luxury
53080,1411433,luxury
53081,1351455,luxury
53082,1318954,mid-range
53084,1388016,mid-range
53086,1279584,mid-range
53088,1369943,mid-range
53090,1226400,mid-range
53092,1278389,mid-range
53094,1403968,luxury
53096,1347587,luxury
53098,1825577,luxury
53100,1317631,luxury
53102,1830622,luxury
53104,1247646,luxury
53106,1345657,luxury
53108,1362213,luxury
53110,1014272,mid-range
53112,1225865,mid-range
53114,1014271,mid-range
53116,1176420,mid-range
53117,1176611,mid-range
53118,1248632,mid-range
53119,1047919,mid-range
53120,1258482,mid-range
53121,1046424,mid-range
53122,4600809,mid-range
53123,4600935,mid-range
53124,4600816,mid-range
53125,4600822,mid-range
53126,4600832,mid-range
53127,4600865,mid-range
53128,4600916,mid-range
53129,4682737,mid-range
53130,4682746,mid-range
53131,4682755,mid-range
53132,1191290,mid-range
53133,1277828,mid-range
53134,1230343,mid-range
53135,1323480,mid-range
53136,1371129,mid-range
53137,3595562,mid-range
53138,1407158,mid-range
53139,1338083,mid-range
53140,1176209,mid-range
53141,1176272,mid-range
53142,1176215,mid-range
53143,1047719,mid-range
53144,1047720,mid-range
53145,4602981,mid-range
53146,4602954,mid-range
53147,2072993,mid-range
53148,4602999,mid-range
53149,2073116,mid-range
53150,4602931,mid-range
53151,2072994,mid-range
53152,2072988,mid-range
53153,2073115,mid-range
53154,2073109,mid-range
53155,2073110,mid-range
53156,2073118,mid-range
53157,2072996,mid-range
53158,2297596,mid-range
53159,2215931,mid-range
53160,2213042,mid-range
53161,4602927,mid-range
53162,4602964,mid-range
53163,2072989,mid-range
53164,1825553,premium
53166,1251917,premium
53168,1209174,premium
53170,1269134,premium
53172,4782360,luxury
53173,4782373,luxury
53174,1401092,luxury
53175,4782388,luxury
53176,4782383,luxury
53177,1828216,mid-range
53178,1366279,mid-range
53179,1383759,mid-range
53180,1302251,mid-range
53181,1396367,mid-range
53182,1340523,mid-range
53183,1164937,premium
53184,1164932,premium
53185,1164875,premium
53186,1164877,premium
53187,1164935,premium
53188,1011609,premium
53189,1011607,premium
53190,1011604,premium
53191,1011608,premium
53192,1164934,premium
53193,1164939,premium
53194,1164881,premium
53195,1164879,premium
53196,1011606,premium
53197,1204227,premium
53199,1203890,premium
53201,1171342,mid-range
53202,1171347,mid-range
53203,1169081,mid-range
53204,1270396,premium
53205,1193503,premium
53206,1348803,premium
53207,1223671,premium
53208,1407071,premium
53209,1362212,premium
53210,4230279,mid-range
53211,4230276,mid-range
53212,4230285,mid-range
53213,4230296,mid-range
53214,4230323,mid-range
53215,4230332,mid-range
53216,4230352,mid-range
53217,4230348,mid-range
53218,4230366,mid-range
53219,4230369,mid-range
53220,4577873,premium
53221,4651911,premium
53222,4578046,premium
53223,4578018,premium
53224,4578032,premium
53225,1156556,premium
53226,1202412,mid-range
53228,1202415,mid-range
53230,1202414,mid-range
53232,1202411,mid-range
53234,1202410,mid-range
53236,5149833,mid-range
53238,1202406,mid-range
53240,1202471,mid-range
53242,1002964,mid-range
53244,1205161,mid-range
53246,5655882,luxury
53247,5655908,luxury
53248,5655887,luxury
53249,5655891,luxury
53250,5655913,luxury
53251,999688,luxury
53252,5491626,mid-range
53253,5491619,mid-range
53254,5491681,mid-range
53255,1159362,mid-range
53256,1159365,mid-range
53257,1159361,mid-range
53258,5491616,mid-range
53259,5491662,mid-range
53260,5491685,mid-range
53261,1265523,mid-range
53262,1350316,premium
53263,1021468,premium
53264,1021472,premium
53265,1021469,premium
53266,1021399,premium
53267,5349026,luxury
53268,5349044,luxury
53269,5349030,luxury
53270,1021467,luxury
53271,1012543,premium
53272,1012545,premium
53273,4186129,premium
53274,4186138,premium
53275,1000638,premium
53276,1393683,premium
53277,1202987,premium
53278,1000633,premium
53279,1000641,premium
53280,1399354,premium
53281,1202928,premium
53282,4620486,mid-range
53283,4620520,mid-range
53284,4620513,mid-range
53285,1232859,mid-range
53286,4757674,mid-range
53287,1825674,mid-range
53288,1392057,mid-range
53289,1397960,mid-range
53290,1363044,mid-range
53291,1279523,mid-range
53292,1000844,premium
53293,5500522,premium
53294,5500565,premium
53295,5500559,premium
53296,1000978,premium
53297,1000910,premium
53298,1000915,premium
53299,1000919,premium
53300,1000920,premium
53301,1000917,premium
53302,5500525,premium
53303,5500532,premium
53304,5500542,premium
53305,1000913,premium
53306,5500596,premium
53307,5500601,premium
53308,5500614,premium
53309,5500623,premium
53310,5500632,premium
53311,5437177,premium
53313,5437133,premium
53315,5437185,premium
53317,5437104,premium
53319,1833907,premium
53321,5437091,premium
53323,5437097,premium
53325,5437154,premium
53327,1237804,mid-range
53328,1332236,mid-range
53329,1169082,mid-range
53330,1171272,mid-range
53331,1171964,mid-range
53332,1422322,mid-range
53333,1147223,affordable
53335,1217106,affordable
53337,1147219,affordable
53339,1147150,affordable
53341,1178121,affordable
53343,4657916,affordable
53345,1177897,affordable
53347,1177901,affordable
53349,1322860,affordable
53351,1399551,affordable
53353,1414833,affordable
53355,1338934,affordable
53357,1386764,affordable
53359,1207219,affordable
53361,1275048,affordable
53363,1283198,affordable
53365,1401091,affordable
53367,1825932,affordable
53369,4606513,luxury
53370,4606507,luxury
53371,4606577,luxury
53372,1410399,luxury
53373,1397883,luxury
53374,4606568,luxury
53375,4606496,luxury
53376,4606550,luxury
53377,4606539,luxury
53378,4606500,luxury
53379,1834194,luxury
53380,1253496,luxury
53381,1260242,affordable
53382,1223735,affordable
53383,3595353,affordable
53384,1334532,affordable
53385,1282414,affordable
53386,1210474,affordable
53387,1395152,affordable
53388,1238481,affordable
53389,1255969,affordable
53390,1254473,affordable
53391,4482622,mid-range
53392,4482660,mid-range
53393,4482701,mid-range
53394,4482617,mid-range
53395,4482663,mid-range
53396,4482693,mid-range
53397,4482732,mid-range
53398,1159231,mid-range
53399,1159299,mid-range
53400,1247844,mid-range
53401,1379756,mid-range
53402,1159297,mid-range
53403,1159226,mid-range
53404,1159227,mid-range
53405,1263576,mid-range
53406,1159301,mid-range
53407,1159292,mid-range
53408,5511017,mid-range
53409,5511026,mid-range
53410,1204030,mid-range
53411,1204024,mid-range
53412,1204034,mid-range
53413,1204027,mid-range
53414,1202856,mid-range
53415,1202858,mid-range
53416,1204304,mid-range
53417,1000849,mid-range
53418,1178053,mid-range
53419,1177898,mid-range
53420,1178268,mid-range
53421,1178050,mid-range
53422,1178124,mid-range
53423,1177978,mid-range
53424,1415804,premium
53425,1287961,premium
53426,1335222,premium
53427,1303035,premium
53428,1261465,premium
53429,1417568,premium
53430,1263533,premium
53431,1262364,premium
53432,1259316,premium
53433,1833244,premium
53434,1286667,premium
53435,1376199,premium
53436,1308164,premium
53437,1386372,premium
53438,1424273,mid-range
53439,1305356,mid-range
53440,1224219,mid-range
53441,1352499,mid-range
53442,1341839,mid-range
53443,1234741,mid-range
53444,1416721,luxury
53445,4909202,luxury
53446,1209524,luxury
53447,1323736,luxury
53448,1401899,luxury
53449,1224554,luxury
53450,1191284,luxury
53451,1191282,luxury
53452,1341362,luxury
53453,1166231,mid-range
53454,1166225,mid-range
53455,1166230,mid-range
53456,1355919,premium
53457,1360794,premium
53458,4712122,premium
53459,4602030,premium
53460,1161875,premium
53461,1381379,premium
53462,4602021,premium
53463,1322179,premium
53464,4602070,premium
53465,4602091,premium
53466,1355483,premium
53467,1223526,premium
53468,4602054,premium
53469,4712119,premium
53470,4712125,premium
53471,4712146,premium
53472,4712166,premium
53473,1389201,premium
53475,1424470,premium
53477,1830408,premium
53479,5218662,luxury
53480,5218704,luxury
53481,5218755,luxury
53482,5218672,luxury
53483,5218720,luxury
53484,5218658,luxury
53485,5218741,luxury
53486,5218700,luxury
53487,5218737,luxury
53488,5218715,luxury
53489,5218678,luxury
53490,5218667,luxury
53491,5640995,luxury
53492,4086225,luxury
53493,4594209,luxury
53494,1390555,luxury
53495,5641040,luxury
53496,1000277,luxury
53497,5641062,luxury
53498,4089765,luxury
53499,1248640,luxury
53500,4089755,luxury
53501,1277962,mid-range
53502,1274729,mid-range
53503,1240510,mid-range
53504,1383935,mid-range
53505,1834271,mid-range
53506,1253497,mid-range
53507,1303291,mid-range
53508,5001376,premium
53509,5001413,premium
53510,5001404,premium
53511,5001385,premium
53512,5001341,premium
53513,5001349,premium
53514,5001390,premium
53515,1317634,mid-range
53516,1211807,mid-range
53517,1248163,mid-range
53518,1308526,mid-range
53519,1827896,mid-range
53520,1330995,mid-range
53521,1307823,mid-range
53522,1361984,mid-range
53523,1825698,mid-range
53524,1281150,mid-range
53525,1342753,mid-range
53526,1349504,mid-range
53527,1330504,mid-range
53528,1287699,mid-range
53529,1239649,mid-range
53530,1278905,mid-range
53531,1351243,mid-range
53532,1369432,mid-range
53533,1267393,mid-range
53534,1261017,mid-range
53535,1001865,mid-range
53537,1001872,mid-range
53539,1001943,mid-range
53541,1001867,mid-range
53543,1001869,mid-range
53545,1001868,mid-range
53547,1001933,mid-range
53549,1001936,mid-range
53551,1001873,mid-range
53553,1001871,mid-range
53555,1834413,mid-range
53557,1253499,mid-range
53559,1353056,mid-range
53561,1046411,mid-range
53563,1046419,mid-range
53565,1219034,mid-range
53566,1373361,mid-range
53567,1338224,mid-range
53568,1233480,mid-range
53569,1831578,mid-range
53570,1392704,mid-range
53571,1353206,mid-range
53572,1156695,premium
53573,1168885,premium
53574,1156701,premium
53575,1156699,premium
53576,1156700,premium
53577,1156702,premium
53578,1156704,premium
53579,1156697,premium
53580,1156703,premium
53581,1172040,premium
53582,1171417,premium
53583,1170994,premium
53584,4580311,mid-range
53585,4580250,mid-range
53586,5476107,mid-range
53587,4580160,mid-range
53588,4580173,mid-range
53589,4580226,mid-range
53590,5436778,mid-range
53591,4580296,mid-range
53592,5476124,mid-range
53593,4580156,mid-range
53594,4580323,mid-range
53595,4580332,mid-range
53596,5155666,luxury
53597,5155621,luxury
53598,5155573,luxury
53599,5155677,luxury
53600,5155655,luxury
53601,5155629,luxury
53602,5155616,luxury
53603,5155576,luxury
53604,4579144,affordable
53605,4579179,affordable
53606,4579204,affordable
53607,1191363,affordable
53608,1191361,affordable
53609,1048777,affordable
53610,1048778,affordable
53611,1048779,affordable
53612,1048782,affordable
53613,1048781,affordable
53614,1408556,premium
53616,1388011,premium
53618,1383300,premium
53620,1416284,premium
53622,1262764,premium
53624,5485846,premium
53626,1320603,premium
53628,5485858,premium
53630,5485815,premium
53632,1265233,premium
53634,4457512,premium
53636,1013405,mid-range
53637,1013410,mid-range
53638,1013409,mid-range
53639,1013470,mid-range
53640,1013473,mid-range
53641,1013408,mid-range
53642,1013403,mid-range
53643,1165752,mid-range
53644,1193441,mid-range
53645,1235010,mid-range
53646,1165754,mid-range
53647,1312566,mid-range
53648,1193640,mid-range
53649,1278094,mid-range
53650,2214473,luxury
53651,4682980,luxury
53652,1920248,luxury
53653,2050249,luxury
53654,4682900,luxury
53655,4682872,luxury
53656,2128007,luxury
53657,1920250,luxury
